,zet Ser,ICRS,18,0,29.0113725,-3,41,24.968552,155.51,-44.43,-50.7,42.46,4.616
,chi Leo,ICRS,11,5,1.0278085241,7,20,9.624129314,-345.034,-46.986,3.3,34.6,4.62
,chi Her,ICRS,15,52,40.5410491705,42,27,5.462878877,438.839,629.541,-56.07,62.9,4.62
,mu Oph,ICRS,17,37,50.7130843,-8,7,7.574857,-11.31,-20.47,-18.5,4.32,4.62
,pi Lup B,ICRS,15,5,7.237068,-47,3,3.92183,-21.3,-28.6,4.5,NA,4.62
,y Car,ICRS,11,12,36.0132333384,-60,19,3.454684572,-6.302,2.021,-8.4,0.39,4.62
,37 Lib,ICRS,15,34,10.7024841438,-10,3,52.317750492,307.347,-234.595,48.89,34.36,4.62
,k Vel,ICRS,9,15,45.07976658,-37,24,47.317883724,13.859,-7.738,12.41,20.21,4.62
,ups02 Cas,ICRS,0,56,39.9051464088,59,10,51.805287084,-92.611,-45.397,-47.94,16.65,4.622
,tau08 Eri,ICRS,3,53,42.702356256,-24,36,44.021417544,30.202,-6.579,20.5,9.96,4.623
,F Hya,ICRS,8,43,40.3734513,-7,14,1.432289,-11.62,-1.36,27.68,4.24,4.625
,ups Oph,ICRS,16,27,48.1871985,-8,22,18.224465,-67.49,-11.75,-30.6,24.42,4.63
,eps Ari,ICRS,2,59,12.72536,21,20,25.5575,-13.74,-5.12,0.9,9.81,4.63
,chi02 Ori,ICRS,6,3,55.1843706432,20,8,18.428141364,0.962,-2.5,16.8,0.76,4.63
,del CrB,ICRS,15,49,35.6469970632,26,4,6.214310112,-78.907,-64.894,-20.36,19.5,4.63
,9 Lac,ICRS,22,37,22.4172656,51,32,42.438341,-51.83,-103.8,10.1,19,4.63
,iot01 Nor,ICRS,16,3,32.08942,-57,46,30.2641,-120.01,-82.09,-14.4,25.39,4.63
,48 Cas A,ICRS,2,1,57.436802,70,54,25.43225,-63.5,9.2,NA,NA,4.63
,72 Leo,ICRS,11,15,12.2270876,23,5,43.837288,-25.56,-6,14.76,3.4,4.63
,p Pup,ICRS,7,35,22.8916201248,-28,22,9.605230968,-60.256,-7.742,3.3,13.62,4.63
,rho Oph,ICRS,16,25,35.11766,-23,26,49.815,-5.53,-21.74,-11.4,9.03,4.63
,ups Ori,ICRS,5,31,55.8601879,-7,18,5.537157,-0.1,-4.87,16,1.14,4.63
,M Cen,ICRS,13,46,39.3777663,-51,25,57.953282,10,-27.62,-5.8,12.42,4.632
,20 Oph,ICRS,16,49,50.0177515608,-10,46,59.034574488,104.147,-84.201,1.56,21.45,4.632
,g Lup,ICRS,15,41,11.3768069149,-44,39,40.341696305,-169.106,-266.391,-7.08,57.48,4.633
,b Sco,ICRS,15,50,58.744462872,-25,45,4.658676984,-14.053,-24.937,-3,6.78,4.635
,omi Dra,ICRS,18,51,12.0943444536,59,23,18.060530136,79.097,26.328,-38.19,9.57,4.636
,47 Cyg,ICRS,20,33,54.1880917512,35,15,3.039046848,-3.612,-4.166,-4.63,0.88,4.636
,l Cen,ICRS,12,39,52.5283944,-39,59,14.290592,-43.38,-25.25,15.1,8.94,4.64
,13 Vul,ICRS,19,53,27.6957191856,24,4,46.60813866,22.325,36.51,-28.1,9.63,4.64
,71 Oph,ICRS,18,7,18.3593981592,8,44,1.922061912,9.318,29.522,-3,12.6,4.64
,pi Aqr,ICRS,22,25,16.6228499,1,22,38.634579,17.83,2.41,-4.9,4.17,4.64
,tau UMa,ICRS,9,10,55.041983568,63,30,49.216366332,104.904,-69.926,-8.59,27.65,4.64
,15 Mon,ICRS,6,40,58.65963,9,53,44.7229,-2.61,-1.61,22,3.55,4.64
,nu Pav,ICRS,18,31,22.4250858,-62,16,41.885313,-1.11,-45.31,16.95,7.43,4.64
,pi Vir,ICRS,12,0,52.3904208,6,36,51.557103,0.26,-30.1,-10.4,8.49,4.642
,chi Vir,ICRS,12,39,14.766962064,-7,59,44.033845848,-77.223,-24.409,-18.94,10.35,4.643
,eta Nor,ICRS,16,3,12.897828,-49,13,46.91507,42.05,9.14,-0.3,14.86,4.643
,zet Del,ICRS,20,35,18.5356347,14,40,27.167509,45.52,11.74,-25,14.82,4.647
,pi01 Ori,ICRS,4,54,53.728766,10,9,2.9952,41.49,-128.73,11.1,28.04,4.648
,27 CMa,ICRS,7,14,15.2119175,-26,21,9.031206,-6.91,3.17,16.3,1.88,4.65
,e Her,ICRS,17,17,40.253198052,37,17,29.422635288,-38.796,58.493,-9.9,18.65,4.65
,rho Tau,ICRS,4,33,50.9178322656,14,50,39.941657592,103.083,-24.427,33.3,21.64,4.65
,15 Vul,ICRS,20,1,6.0484585,27,45,12.863884,58.17,3.84,-26.1,13.8,4.651
,E Car,ICRS,9,5,38.375351688,-70,32,18.5940825,-3.87,9.088,19,2.47,4.652
,gam Cnc,ICRS,8,43,17.1481991,21,28,6.600793,-103.51,-39.48,28.7,18,4.652
,gam Mic,ICRS,21,1,17.4604727,-32,15,27.957367,-1.73,0.41,17.5,14.24,4.654
,chi Psc,ICRS,1,11,27.218772,21,2,4.740561,39.32,-10.48,15.48,8.5,4.658
,36 Dor,ICRS,5,54,6.0545851778,-63,5,23.209034464,148.129,550.143,26.33,36.6,4.66
,i Dra,ICRS,13,51,25.9393781,64,43,23.772696,1.34,-5.15,-12.26,8.78,4.66
,w Cen,ICRS,12,42,35.4514345,-48,48,47.189811,-123.84,-30.17,-10.86,17.11,4.66
,tau09 Eri,ICRS,3,59,55.483767936,-24,0,58.377195468,11.786,16.74,25.5,9.97,4.66
,phi Psc,ICRS,1,13,44.946056496,24,35,1.311416628,17.001,-20.531,6.36,8.18,4.66
,psi Peg,ICRS,23,57,45.5268071,25,8,29.047968,-35.24,-31.6,-6.59,6.85,4.66
,eps01 Lyr,ICRS,18,44,20.34589,39,40,12.4533,11.09,61.39,-31.2,20.09,4.66
,83 UMa,ICRS,13,40,44.2733508,54,40,53.889137,-19.06,-10.56,-18.61,6.23,4.66
,pi01 Cyg,ICRS,21,42,5.6645818,51,11,22.641518,5.29,-1.78,-8.2,1.89,4.66
,11 Ori,ICRS,5,4,34.1491631,15,24,14.777073,17.8,-31.15,16.8,8.93,4.661
,psi01 Lup,ICRS,15,39,45.9793075992,-34,24,42.914876364,6.105,-11.251,-21.9,14.73,4.661
,tet Lep,ICRS,6,6,9.3238729536,-14,56,6.919393776,-17.005,13.152,32,19.5,4.663
,ome UMa,ICRS,10,53,58.740916368,43,11,23.847024876,44.033,-23.714,-18.7,13.29,4.664
,zet Sct,ICRS,18,23,39.578658228,-8,56,4.151632668,48.894,54.53,-5.02,17.87,4.664
,pi CMa,ICRS,6,55,37.4304387192,-20,8,11.388856308,51.109,39.971,8,33.57,4.664
,sig02 Tau,ICRS,4,39,16.502305,15,55,4.702951,83.17,-20.97,40.8,20.97,4.665
,m Pup,ICRS,7,38,18.0454096,-25,21,53.301669,-3.03,-7.42,41,5.27,4.67
,ups01 Pup,ICRS,7,18,18.3933493,-36,44,2.232922,-10.25,5.82,18.6,4.06,4.67
,93 Her,ICRS,18,0,3.4165173504,16,45,3.304594368,-7.269,-10.923,-24.47,4.3,4.67
,35 Ari,ICRS,2,43,27.114279456,27,42,25.737873444,8.502,-11.433,13,5.29,4.67
,tet Crt,ICRS,11,36,40.9133537,-9,48,8.091238,-59.38,2.55,1,11.63,4.673
,phi Cyg,ICRS,19,39,22.605912444,30,9,11.957279256,1.52,35.883,4.5,12.78,4.673
,gam Sct,ICRS,18,29,11.8538827,-14,33,56.931865,3.22,-4.02,-41,10.21,4.675
,ksi Boo A,ICRS,14,51,23.3884659504,19,6,1.619801424,127.468,-40.569,1.49,148.07,4.675
,37 LMi,ICRS,10,38,43.2126896,31,58,34.460669,0.07,7.79,-7.71,5.64,4.677
,2 Sex,ICRS,9,38,27.2885284367,4,38,57.453963996,-164.812,-50.933,44.85,10.34,4.68
,gam Equ,ICRS,21,10,20.500072116,10,7,53.691967776,45.456,-152.116,-16.49,28.24,4.68
,sig Dra,ICRS,19,32,21.5902098601,69,39,40.235805206,597.384,-1738.286,26.73,173.49,4.68
,del01 Aps,ICRS,16,20,20.8046247,-78,41,44.688944,-10.23,-37.43,-12,4.28,4.68
,28 Mon,ICRS,8,1,13.3357402,-1,23,33.393493,67.6,-76.26,26.7,7.25,4.68
,chi Cet,ICRS,1,49,35.1027660619,-10,41,11.070999501,-147.867,-93.48,0.61,42.58,4.68
,lam Pyx,ICRS,9,23,12.2502975192,-28,50,1.900865148,-126.913,23.116,10.8,17.07,4.68
,chi Cas,ICRS,1,33,55.8814773504,59,13,55.394091516,-44.188,-18.538,6.66,16.26,4.681
,eta02 Hyi,ICRS,1,54,56.1314447592,-67,38,50.291415024,75.927,73.401,-17.93,14.74,4.685
,iot Cru,ICRS,12,45,38.0516684592,-60,58,52.756277052,112.266,-65.641,7.45,26.18,4.686
,nu For,ICRS,2,4,29.4386071,-29,17,48.547752,12.79,8.48,18.5,8.79,4.69
,l Vir,ICRS,13,31,57.8850553,-6,15,20.941894,-103.94,-43.87,18.71,8.16,4.69
,ksi Aqr,ICRS,21,37,45.1093071,-7,51,15.129919,114.2,-25.03,-18,18.26,4.69
,41 Com,ICRS,13,7,10.7299222671,27,37,29.05543861,34.155,-69.539,-17.38,8.6,4.69
,gam01 Sgr,ICRS,18,5,1.2264355704,-29,34,48.322222356,4.372,-4.588,-28.04,2.37,4.69
,g Aqr,ICRS,22,43,35.2330664,-18,49,49.355686,-31.73,-28.54,21.7,7.53,4.69
,G Hya,ICRS,9,27,18.4125035904,-22,20,37.41752238,178.235,-178.053,29.05,18.55,4.69
,bet Hya A,ICRS,11,52,54.52089,-33,54,29.28672,-56.3,-2,NA,NA,4.69
,pi Tau,ICRS,4,26,36.3714456672,14,42,49.61468952,-8.802,-30.335,31.37,8.04,4.69
,omi Aqr,ICRS,22,3,18.8440292,-2,9,19.306758,24.66,-11.16,11,7.49,4.69
,eps Ind,ICRS,22,3,21.6536261624,-56,47,9.522795714,3966.661,-2536.192,-40.04,274.84,4.69
,f Cen,ICRS,13,6,16.7041134,-48,27,47.845997,-29.85,-15.17,6,8.36,4.691
,f Per,ICRS,4,14,53.3324007648,40,29,1.105360764,-1,-24.451,-4.5,4.2,4.691
,20 CVn,ICRS,13,17,32.5409307,40,34,21.387477,-125.28,18.47,9.32,12.34,4.698
,lam Cet,ICRS,2,59,42.8998715,8,54,26.489871,6.01,-17.7,10.2,5.66,4.7
,pi Per,ICRS,2,58,45.6701619312,39,39,45.81558072,25.048,-41.522,14.2,10.44,4.7
,mu01 Cyg,ICRS,21,44,8.588952,28,44,33.38203,277.4,-251.1,18,42.1,4.7
,omi Hya,ICRS,11,40,12.7897023,-34,44,40.773362,-43.24,-1.61,5.9,7.27,4.7
,32 Eri A,ICRS,3,54,17.5018067928,-2,57,17.039726676,26.33,0.079,26.3,9.46,4.7
,pi Leo,ICRS,10,0,12.8058902,8,2,39.203224,-31.41,-22.15,22.3,8.03,4.7
,ome Sgr,ICRS,19,55,50.3625499909,-26,17,57.693299065,209.41,62.39,-21,42.72,4.7
,24 CVn,ICRS,13,34,27.2592843,49,0,57.506529,-128.38,28.05,-18.3,18.09,4.7
,zet Crt,ICRS,11,44,45.7759757256,-18,21,2.43493956,27.298,-24.644,-3.64,9.51,4.706
,ksi Aql,ICRS,19,54,14.881517904,8,27,41.235438096,101.694,-81.141,-41.66,17.52,4.707
,zet Dor,ICRS,5,5,30.6556741368,-57,28,21.736898832,-31.903,117.94,-1.15,85.52,4.708
,d Lup A,ICRS,15,35,53.2483773576,-44,57,30.199256928,-20.794,-20.794,6.5,6.85,4.708
,eps Mic,ICRS,21,17,56.2839941,-32,10,21.15152,54.36,-23.29,7.2,17.9,4.708
,ups Her,ICRS,16,2,47.8978183032,46,2,12.133917132,55.458,-61.501,3,8.72,4.709
,del Sct,ICRS,18,42,16.4268984096,-9,3,9.18892206,7.3,1.212,-45.1,16.19,4.71
,31 Ori,ICRS,5,29,43.9820095248,-1,5,32.058334392,0.754,-25.459,6.02,6.52,4.71
,Q Pup,ICRS,7,48,20.1604257,-47,4,39.79854,-101.85,-78.08,-0.02,14.04,4.71
,K Car,ICRS,10,30,20.1271003,-71,59,34.060213,27.59,-30.73,7.5,12.52,4.71
,2 Sco A,ICRS,15,53,36.7184541744,-25,19,37.69941342,-16.327,-24.071,NA,7.03,4.71
,iot Phe,ICRS,23,35,4.5603656472,-42,36,54.503275932,47.072,8.543,19.4,12.31,4.71
,65 And,ICRS,2,25,37.4229761208,50,16,43.063334724,24.289,-14.483,-4.93,7.63,4.71
,lam Aur,ICRS,5,19,8.4754499121,40,5,56.58508094,520.569,-664.488,66.57,79.6,4.71
,kap Ret,ICRS,3,29,22.6774206459,-62,56,15.104181615,382.538,373.589,13.33,45.91,4.71
,del Nor,ICRS,16,6,29.4516604824,-45,10,23.808085716,-18.44,41.784,-15.5,31.06,4.713
,e Gem,ICRS,6,54,38.6381476771,13,10,40.243144636,68.745,-86.832,24,33.92,4.715
,tet02 Cru,ICRS,12,4,19.2200768232,-63,9,56.51666514,-18.467,0.467,16.3,4.73,4.716
,mu Aqr,ICRS,20,52,39.232767,-8,58,59.949931,45.75,-33.59,-9.1,20.74,4.717
,30 LMi,ICRS,10,25,54.8153485,33,47,46.030956,-73.66,-59.21,13.7,13.98,4.718
,f Eri A,ICRS,3,48,35.8740192312,-37,37,12.515849544,81.136,-6.795,16,18.81,4.72
,8 Cyg,ICRS,19,31,46.3218386,34,27,10.687443,1.16,-3.47,-21.2,3.79,4.72
,kap Lib,ICRS,15,41,56.7924203448,-19,40,43.654786104,-35.256,-111.519,-4.5,10.77,4.72
,19 Pup,ICRS,8,11,16.3058502,-12,55,37.195175,-25.79,8.09,35.78,18.46,4.72
,tet Pyx,ICRS,9,21,29.5903106784,-25,57,55.586267712,-12.86,-9.792,20,5.1,4.72
,nu Aql,ICRS,19,26,31.089258,0,20,18.85489782,-0.562,-2.294,-2.3,0.88,4.72
,psi02 Lup,ICRS,15,42,41.0220569,-34,42,37.46172,-21.37,-29.98,3.9,8.97,4.721
,omi Ori,ICRS,4,52,31.9624004856,14,15,2.31150618,1.422,-54.863,-8.4,5.81,4.721
,H Vel,ICRS,8,56,19.263016716,-52,43,24.506826528,-16.284,14.567,22.2,8.3,4.723
,4 Sgr,ICRS,17,59,47.5564555824,-23,48,58.012965864,-0.9,-51.149,-18,7.99,4.724
,zet CrA,ICRS,19,3,6.8769803,-42,5,42.385816,56.41,-46.43,-13,16.89,4.725
,v Eri,ICRS,3,30,37.05823,-5,4,30.523884,14.23,7.27,15,8.07,4.725
,kap Cap,ICRS,21,42,39.5080810109,-18,51,58.755183216,146.354,-8.343,-2.6,10.7,4.726
,psi Cas,ICRS,1,25,56.0223813,68,7,48.045998,75.5,26.93,-12.83,16.72,4.727
,mu Mus,ICRS,11,48,14.5351009584,-66,48,53.674602912,30.34,-15.71,37.4,6.85,4.728
,9 Cep,ICRS,21,37,55.2241394424,62,4,54.990376788,-2.007,-4.293,-13.5,1.03,4.73
,tau CrB,ICRS,16,8,58.3089242491,36,29,27.13404744,-59.431,332.28,-20.3,29.02,4.73
,h Cen,ICRS,13,53,12.538289724,-31,55,39.43039224,-10.428,-10.71,5.2,4.82,4.73
,34 Per,ICRS,3,29,22.05019,49,30,32.2114,22.2,-29.49,-3.5,6.05,4.735
,o Ori,ICRS,5,21,45.7473567408,0,22,56.880734196,-0.077,1.563,28.8,2.86,4.74
,56 Peg,ICRS,23,7,6.7390851,25,28,5.732922,-0.03,-33.07,-27.55,5.51,4.74
,61 Vir,ICRS,13,18,24.3139864471,-18,18,40.297748582,-1070.202,-1063.849,-7.82,117.17,4.74
,ups Aur,ICRS,5,51,2.4372885624,37,18,20.050901892,36.426,-45.606,37.67,5.74,4.74
,11 Com,ICRS,12,20,43.0257695904,17,47,34.327512348,-109.426,88.93,43.37,10.17,4.74
,B Car,ICRS,8,9,0.6369168474,-61,18,8.545898653,-145.711,-301.18,23.35,36.25,4.742
,nu Hyi,ICRS,2,50,28.4595952008,-75,4,1.013735064,-33.506,-26.239,3.09,9.46,4.742
,phi01 Pav,ICRS,20,35,34.8500676912,-60,34,54.296843484,69.912,-185.861,-20,35.62,4.745
,ups Psc,ICRS,1,19,27.9928886,27,15,50.615529,22.98,-11.12,5.8,10.59,4.748
,iot Boo,ICRS,14,16,9.929762808,51,22,2.028703692,-149.277,89.135,-18.7,33.89,4.75
,56 Ori,ICRS,5,52,26.438577012,1,51,18.496311408,-6.89,-7.973,11.27,2.54,4.75
,f01 Cyg,ICRS,20,59,49.5541247496,47,31,15.363746436,7.857,4.065,1.4,1.47,4.75
,sig Cet,ICRS,2,32,5.2288409,-15,14,40.827782,-80.21,-146.29,-29.4,37.46,4.75
,k Hya,ICRS,14,23,5.77387518,-27,45,14.462107776,-202.484,-117.094,20.5,19.06,4.75
,p02 Leo,ICRS,11,1,49.6762854745,-2,29,4.525646926,9.014,-35.37,-12.7,5.49,4.75
,psi01 Aur,ICRS,6,24,53.9015502096,49,17,16.41122196,-0.155,-2.131,4.4,0.44,4.75
,s Eri,ICRS,2,39,47.975300664,-42,53,30.519103344,118.8,-1.521,18,22.56,4.75
,69 Vir,ICRS,13,27,27.1640367264,-15,58,24.885623784,-121.566,20.435,-12.99,12.01,4.75
,b03 Aqr,ICRS,23,33,16.623,-20,54,52.2155,-3.41,8.46,15,11.11,4.758
,I Hya,ICRS,9,41,17.0073191,-23,35,29.453418,-29.29,2.7,25.9,6.44,4.76
,20 Cet,ICRS,0,53,0.4945225,-1,8,39.331693,6.99,-15.66,16.22,5.56,4.76
,rho UMa,ICRS,9,2,32.6914772184,67,37,46.622818272,-21.736,17.726,4.75,10.17,4.76
,nu Cap,ICRS,20,20,39.8156206,-12,45,32.684421,14.74,-14.32,-1,12.88,4.76
,lam Cyg A,ICRS,20,47,24.524525851,36,29,26.55207501,18.576,-7.562,NA,4.99,4.76
,5 CVn,ICRS,12,24,1.4942854464,51,33,44.12463678,12.955,11.323,-14.2,8.66,4.761
,d Dra,ICRS,18,32,34.5225933264,57,2,44.145773628,0.068,-7.961,-12.32,1.02,4.761
,lam Ari,ICRS,1,57,55.7164654,23,35,45.829535,-92.55,-13.25,-11.2,25.32,4.766
,k Per,ICRS,3,5,32.4115072032,56,42,20.587724352,-12.96,69.781,-45.65,15.19,4.766
,phi01 Cet,ICRS,0,44,11.4001262,-10,36,34.381635,-8.96,-113.82,-0.1,13.96,4.767
,n Vel,ICRS,8,41,13.1290014504,-47,19,1.669533384,-7.808,10.611,17.4,1.41,4.77
,64 Eri,ICRS,4,59,55.7367907152,-12,32,14.700428412,39.894,-87.358,-8.9,11.54,4.77
,tau02 Eri,ICRS,2,51,2.3218611,-21,0,14.465462,-38.52,-16.05,-5.9,17.45,4.77
,1 Vul,ICRS,19,16,13.0391965104,21,23,25.544515308,-0.383,-5.809,-17,4.21,4.77
,26 Hya,ICRS,9,19,46.3816547496,-11,58,29.46989172,-27.97,12.4,-1.18,9.45,4.77
,17 Mon,ICRS,6,47,19.8301708488,8,2,14.122870224,-24.428,-11.916,46.19,6.38,4.77
,lam01 Phe,ICRS,0,31,24.9810454848,-48,48,12.651311736,140.561,19.647,-2,18.47,4.77
,e Leo,ICRS,11,30,18.893352492,-3,0,12.598924644,19.554,-16.149,18.43,6.59,4.77
,r Pup,ICRS,8,13,29.5171968,-35,53,58.266226,-7.3,9.75,35,3.51,4.77
,lam Ara,ICRS,17,40,23.8255785576,-49,24,56.099256516,103.685,-175.956,4.54,47.7,4.77
,ksi UMa B,ICRS,11,18,10.8360115405,31,31,44.821690914,-339.398,-607.892,-15.9,114.49,4.77
,57 Cyg,ICRS,20,53,14.7550278,44,23,14.140852,11.94,-2.08,-19.5,6.21,4.77
,23 Com,ICRS,12,34,51.0805791,22,37,45.330256,-58.89,28.31,-16,10.52,4.773
,2 Aur,ICRS,4,52,37.9803457176,36,42,11.47711446,-25.273,-3.715,-17.24,5.3,4.779
,rho Ser,ICRS,15,51,15.9092751251,20,58,40.513558638,-53.507,17.999,-61.96,8.08,4.78
,zet Aps,ICRS,17,21,59.4776962248,-67,46,14.40835734,-37.437,-7.925,11.36,11.12,4.78
,eta Mus,ICRS,13,15,14.94123,-67,53,40.5276,-36.46,-11.36,-8,8.52,4.78
,d Sco,ICRS,16,18,17.9001656,-28,36,50.476788,-31.19,-100.92,-13,24.22,4.782
,tet Oct,ICRS,0,1,35.6994508763,-77,3,56.61126737,-56.841,-176.791,22.48,15.45,4.783
,24 Cep,ICRS,22,9,48.430662624,72,20,28.339730448,33.041,2.809,-16.24,8.28,4.786
,34 Boo,ICRS,14,43,25.3630456,26,31,40.266331,-13.57,-16.08,5.6,4.63,4.79
,145 CMa,ICRS,7,16,36.8345570496,-23,18,56.13826986,-3.816,3.896,28.05,1.22,4.79
,tet Ant,ICRS,9,44,12.0951165,-27,46,10.101055,-53.23,37.24,24,9.61,4.79
,chi Pup,ICRS,7,57,40.1062661136,-30,20,4.456472208,-8.22,6.546,30,1.72,4.79
,chi Aur,ICRS,5,32,43.6731178,32,11,31.27531,-1.52,-4.33,-0.2,0.01,4.79
,omi Peg,ICRS,22,41,45.4041684504,29,18,27.631023336,-4.553,-36.588,9.09,11.65,4.79
,41 Oph A,ICRS,17,16,36.687438,0,26,43.11865,-31,-73.1,NA,NA,4.79
,zet01 Sco,ICRS,16,53,59.7271314888,-42,21,43.307334468,-0.094,-3.368,-26,0.59,4.79
,i Sco,ICRS,16,30,12.4751393,-25,6,54.80427,-4.45,-26.33,0,7.89,4.79
,tau Oph,ICRS,18,3,4.91992,-8,10,49.2586,15.78,-37.79,-38.39,19.48,4.79
,A Boo,ICRS,14,17,59.8173240168,35,30,34.2442935,5.716,12.866,-21.6,13.48,4.796
,27 Lyn,ICRS,8,8,27.4463215,51,30,24.005467,-60.95,-3.11,11,13.04,4.797
,mu01 Gru,ICRS,22,15,36.9188246184,-41,20,48.345473292,41.607,41.819,-4.82,9.33,4.798
,k Car,ICRS,9,20,56.8130707392,-62,24,16.681055508,-13.78,-0.181,51.12,14.52,4.8
,sig Vir,ICRS,13,17,36.2832672,5,28,11.522114,-6.06,9.14,-28.26,4.83,4.8
,psi Vir,ICRS,12,54,21.1634176,-9,32,20.378283,-18.08,-19.52,17.6,5.99,4.8
,55 UMa,ICRS,11,19,7.8861142632,38,11,8.135935332,-47.378,-75.708,-3,16.05,4.8
,35 Peg,ICRS,22,27,51.5231162634,4,41,44.404460456,77.903,-306.244,54.32,21.07,4.8
,u Her,ICRS,17,17,19.5678148944,33,6,0.368380044,-4.298,-5.621,-21,3.44,4.8
,d Ori,ICRS,5,38,53.0831846256,-7,12,46.18717974,-15.402,-49.302,-5.3,22.96,4.8
,alf Com A,ICRS,13,9,59.285492,17,31,45.85645,-430.1,137.8,NA,NA,4.8
,chi Peg,ICRS,0,14,36.1642825005,20,12,24.130377664,91.831,1.152,-46.6,9.41,4.8
,zet Eri,ICRS,3,15,50.0256861408,-8,49,11.036581032,-2.8,46.883,-5.8,27.4,4.8
,w Pup,ICRS,8,21,23.0260290792,-33,3,15.714284652,-11.721,3.316,33.2,2.5,4.8
,sig02 UMa,ICRS,9,10,23.54597,67,8,2.4642,13.13,-90.93,-2.98,49.07,4.8
,89 Aqr,ICRS,23,9,54.8973579,-22,27,27.419185,32.61,-9.76,-2.1,6.47,4.8
,del02 Tau,ICRS,4,24,5.7614531616,17,26,38.871301956,110.58,-32.809,38.8,21.62,4.8
,tet Dor,ICRS,5,13,45.4557074664,-67,11,6.9297864,18.485,38.123,9.61,6.02,4.801
,epsoo B B,ICRS,14,44,59.1497672913,27,4,29.948119279,-43.525,22.499,-23,14.88,4.801
,eps Crt,ICRS,11,24,36.5912121144,-10,51,33.575503752,-25.154,24.689,2,8.18,4.802
,iot02 Sco,ICRS,17,50,11.1117941496,-40,5,25.554554736,2.686,-2.117,-10.2,0.81,4.803
,e UMa,ICRS,9,16,11.3270161512,54,1,18.686385192,48.858,60.396,-17.5,27.91,4.805
,4 UMi,ICRS,14,8,50.9261147184,77,32,51.035212788,-30.815,33.335,5.86,4.32,4.805
,D01 Car,ICRS,8,0,19.9667811,-63,34,2.842048,-1.89,19.21,22.1,6.53,4.806
,e Lup,ICRS,15,12,49.5868237,-44,30,1.485338,-22.01,-21.75,13.5,6.47,4.806
,G Cen,ICRS,12,26,31.7595461,-51,27,2.289947,-30.66,-10.13,5,7.28,4.808
,ksi Cas,ICRS,0,42,3.8922075864,50,30,45.120403944,16.126,-6.05,-10,2.9,4.81
,eta Scl,ICRS,0,27,55.6978213752,-33,0,25.797481668,-20.07,-49.425,12.1,5.9,4.81
,psi Eri,ICRS,5,1,26.3459959,-7,10,26.266203,1.71,6.29,20.7,4.41,4.81
,32 Peg,ICRS,22,21,19.3389504648,28,19,49.906861392,17.504,5.298,11.4,4.52,4.81
,nu Tuc,ICRS,22,33,0.0623966,-61,58,55.639006,40.07,-20.17,-3.4,11.24,4.81
,del Pic,ICRS,6,10,17.9080767,-54,58,7.113429,-4.9,7.41,30.6,2.51,4.81
,12 Com,ICRS,12,22,30.3113907816,25,50,46.167660348,-11.426,-8.112,0.5,11.49,4.81
,c Oph,ICRS,17,31,24.954134,-23,57,45.513592,5.24,-25.72,-11.4,8.04,4.81
,ome Boo,ICRS,15,2,6.5087958888,25,0,29.299673808,-5.335,-49.18,12.76,8.53,4.81
,sig Aqr,ICRS,22,30,38.8214037672,-10,40,40.50500628,-4.095,-38.019,11.7,15.82,4.81
,27 Hya,ICRS,9,20,29.0185656,-9,33,20.505424,-12.48,-27.37,25.6,14.66,4.811
,30 Oph,ICRS,17,1,3.6017776608,-4,13,21.517847868,-40.37,-78.455,-8.26,8.93,4.812
,d Per,ICRS,4,21,33.1662438,46,29,55.964841936,21.659,-35.177,7.3,6.88,4.812
,sig02 UMa A,ICRS,9,10,23.546665548,67,8,2.461772436,13.119,-87.881,-2.92,48.74,4.813
,ups Dra,ICRS,18,54,23.8518781344,71,17,49.906555332,50.28,42.736,-11.1,8.66,4.814
,pi Ser,ICRS,16,2,17.6914838952,22,48,16.029143784,4.5,23.359,-28.2,18.7,4.817
,eta Sct,ICRS,18,57,3.6701923416,-5,50,46.734335232,61.567,-41.232,-92.22,15.39,4.818
,30 Cyg,ICRS,20,13,18.0538639656,46,48,56.430951948,13.597,-1.396,-26,5.12,4.819
,zet Hyi,ICRS,2,45,32.6343702336,-67,36,59.820350688,66.102,43.764,3.6,11.05,4.82
,tet01 Mic,ICRS,21,20,45.6194367384,-40,48,34.620146136,80.022,24.88,2.3,20.17,4.82
,P Cyg,ICRS,20,17,47.2020844,38,1,58.552724,-3.18,-6.45,-8.9,0.32,4.82
,B Vel,ICRS,8,22,31.69411,-48,29,25.3631,-5.1,7.76,27,1.9,4.82
,25 CVn,ICRS,13,37,27.62782,36,17,41.6337,-95.54,23.75,-10.4,16.42,4.82
,ups01 Cas,ICRS,0,55,0.1557027792,58,58,21.717145956,-31.2,-44.986,-22.36,9.06,4.82
,psi02 Aur,ICRS,6,39,19.82723574,42,29,19.95567468,-0.576,-55.657,16.29,8.09,4.82
,29 Vul,ICRS,20,38,31.3388452704,21,12,4.185221724,69.968,7.444,-17.1,18.24,4.82
,15 Ori,ICRS,5,9,41.9571460296,15,35,49.96696992,4.185,-7.263,28.79,9.84,4.82
,139 Tau,ICRS,5,57,59.6563212,25,57,14.079839,-2.06,-1.95,8,2.1,4.82
,58 And,ICRS,2,8,29.2599863,37,51,32.686118,154.36,-42.76,7.6,17.04,4.82
,kap CrB,ICRS,15,51,13.9312943632,35,39,26.573691158,-8.669,-348.35,-25,33.34,4.82
,mu Aur,ICRS,5,13,25.7220235464,38,29,4.1956179,-20.673,-75.488,26,20.1,4.821
